nom_humed,region,comuna,tipo,poly_area,shape_area,cod_humed,FID,cut_reg,anomaly_pct,z_score,recent_mm,clim_mean_mm
Sin información,Valparaíso,Casablanca,Humedal no asociado a límite urbano,19.4556333116,194617.345081,,84103,05,348.9,4.8,197.7,44.04
Sin información,Valparaíso,Casablanca,Humedal no asociado a límite urbano,33.6666161088,336761.564114,,84104,05,348.9,4.8,197.7,44.04
Sin información,Valparaíso,Quilpué,Humedal no asociado a límite urbano,0.550168147591,5502.79535517,,84105,05,305.3,4.04,196.7,48.53
Sin información,Valparaíso,Quilpué,Humedal no asociado a límite urbano,7.86082471252,78638.9904291,,84106,05,360.9,5.07,196.7,42.68
Sin información,Valparaíso,Valparaíso,Humedal no asociado a límite urbano,8.29504740735,82991.5011317,,84107,05,466.8,6.78,227.0,40.05
Sin información,Valparaíso,Quilpué,Humedal no asociado a límite urbano,17.4320460299,174383.727739,,84108,05,380.7,5.35,199.0,41.4
Sin información,Valparaíso,Limache,Humedal no asociado a límite urbano,0.931408535885,9317.85897762,,84110,05,416.7,5.9,204.2,39.52
Sin información,Valparaíso,Quillota,Humedal no asociado a límite urbano,29.0544224211,290629.0607,,84112,05,389.3,5.15,194.2,39.69
Sin información,Valparaíso,Quillota,Humedal no asociado a límite urbano,0.804799030469,8050.85507142,,84113,05,389.3,5.15,194.2,39.69
Sin información,Valparaíso,Limache,Humedal no asociado a límite urbano,31.8968270899,319113.721132,,84114,05,411.6,5.59,194.2,37.96
Sin información,Valparaíso,Limache,Humedal no asociado a límite urbano,5.62696738275,56294.6525716,,84115,05,411.6,5.59,194.2,37.96
Sin información,Valparaíso,Concón,Humedal no asociado a límite urbano,27.316474295,273289.109778,,84116,05,411.6,5.59,194.2,37.96
Sin información,Valparaíso,Concón,Humedal no asociado a límite urbano,4.43750837526,44395.9133018,,84117,05,411.6,5.59,194.2,37.96
Sin información,Valparaíso,Concón,Humedal no asociado a límite urbano,0.245527598919,2456.36970414,,84118,05,411.6,5.59,194.2,37.96
Sin información,Valparaíso,Concón,Humedal no asociado a límite urbano,0.0390319379532,390.493340195,,84119,05,411.6,5.59,194.2,37.96
Sin información,Valparaíso,Concón,Humedal no asociado a límite urbano,0.0223734444659,223.83391583,,84120,05,411.6,5.59,194.2,37.96
Sin información,Valparaíso,Quillota,Humedal no asociado a límite urbano,0.729742136464,7299.99600002,,84122,05,389.3,5.15,194.2,39.69
Sin información,Valparaíso,Llaillay,Humedal no asociado a límite urbano,3.17958241495,31791.9255679,,84123,05,242.7,3.02,167.0,48.73
Sin información,Valparaíso,Quillota,Humedal no asociado a límite urbano,31.4727577807,314842.022731,,84124,05,389.3,5.15,194.2,39.69
Sin información,Valparaíso,Quillota,Humedal no asociado a límite urbano,0.585474258388,5856.54330734,,84125,05,363.5,4.59,181.2,39.09
Sin información,Valparaíso,Panquehue,Humedal no asociado a límite urbano,19.8852956019,198845.682918,,84126,05,262.3,3.19,181.2,50.02
Estero Pucalan,Valparaíso,Nogales,Humedal asociado a límite urbano,13.515722535,135195.229314,HUR-05-176,84127,05,362.9,4.38,196.7,42.49
Sin información,Valparaíso,Nogales,Humedal no asociado a límite urbano,1.26974690671,12700.0185,,84128,05,362.9,4.38,196.7,42.49
Sin información,Valparaíso,Cabildo,Humedal no asociado a límite urbano,2.79107759477,27912.3136802,,84129,05,224.2,2.61,160.4,49.47
Sin información,Valparaíso,Cabildo,Humedal no asociado a límite urbano,0.00509314566451,50.9402585939,,84130,05,346.2,3.88,194.2,43.52
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.920982759796,9205.77443828,,84222,05,248.3,2.79,268.9,77.21
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.384823362461,3846.55534092,,84223,05,248.3,2.79,268.9,77.21
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.999625739789,9991.93120773,,84224,05,248.3,2.79,268.9,77.21
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.365194177107,3650.38609172,,84225,05,199.1,2.18,190.7,63.76
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.80418085293,18034.185327,,84226,05,199.1,2.18,190.7,63.76
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,56.4823377323,564546.59878,,84227,05,203.5,2.25,229.7,75.68
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.780322045699,7800.00099997,,84228,05,139.6,1.5,147.0,61.34
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.04042875893,10400.0005,,84229,05,139.6,1.5,147.0,61.34
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.520210179959,5200.001,,84230,05,139.6,1.5,147.0,61.34
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.66068489127,16600.004,,84231,05,139.6,1.5,147.0,61.34
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.820370824719,8199.99700001,,84232,05,199.6,2.17,218.0,72.77
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.15051848226,11499.9995,,84233,05,199.6,2.17,218.0,72.77
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.716066269697,7157.32060115,,84234,05,199.6,2.17,218.0,72.77
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,2.16564916616,21646.3337783,,84235,05,199.6,2.17,218.0,72.77
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.570252935939,5700.0005,,84236,05,139.6,1.5,147.0,61.34
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.520194094177,5200.0035,,84237,05,151.6,1.56,123.0,48.89
Sin información,Valparaíso,San Esteban,Humedal no asociado a límite urbano,0.890336390463,8899.99950001,,84238,05,151.6,1.56,123.0,48.89
Sin información,Valparaíso,San Esteban,Humedal no asociado a límite urbano,0.550218140991,5500.001,,84239,05,150.0,1.58,147.0,58.8
Sin información,Valparaíso,Putaendo,Humedal no asociado a límite urbano,7.21498357504,72125.0312129,,84240,05,273.2,2.66,193.0,51.71
Rio Petorca- Rio La Ligua,Valparaíso,Cabildo,Humedal no asociado a límite urbano,118.892151705,1188738.66889,HUR-05-01,85208,05,379.8,4.12,227.5,47.42
Rio Petorca- Rio La Ligua,Valparaíso,Cabildo,Humedal no asociado a límite urbano,452.131279056,4521313.86062,HUR-05-01,85209,05,246.0,2.74,170.7,49.34
Rio Petorca- Rio La Ligua,Valparaíso,La Ligua,Humedal asociado a límite urbano,282.6844181,2827463.07734,HUR-05-01,85210,05,380.0,4.44,185.8,38.71
Rio Petorca- Rio La Ligua,Valparaíso,Cabildo,Humedal asociado a límite urbano,389.363262571,3894226.95101,HUR-05-01,85211,05,348.4,4.01,198.5,44.27
Rio Petorca- Rio La Ligua,Valparaíso,La Ligua,Humedal asociado a límite urbano,141.27034193,1413112.98483,HUR-05-01,85212,05,380.0,4.44,185.8,38.71
Rio Petorca- Rio La Ligua,Valparaíso,La Ligua,Humedal asociado a límite urbano,3.44285660706,34441.4865724,HUR-05-01,85213,05,524.3,6.21,209.5,33.56
Rio Petorca- Rio La Ligua,Valparaíso,La Ligua,Humedal asociado a límite urbano,8.27600251812,82790.8330708,HUR-05-01,85214,05,524.3,6.21,209.5,33.56
Rio Petorca- Rio La Ligua,Valparaíso,Papudo,Humedal asociado a límite urbano,153.811953508,1538727.73996,HUR-05-01,85215,05,496.8,5.95,183.4,30.73
Rio Petorca- Rio La Ligua,Valparaíso,Cabildo,Humedal no asociado a límite urbano,1054.87117825,10548962.696,HUR-05-01,85216,05,281.1,3.22,183.6,48.18
Rio Petorca- Rio La Ligua,Valparaíso,Petorca,Humedal no asociado a límite urbano,184.679092389,1846640.01934,HUR-05-01,85217,05,528.7,5.36,249.6,39.7
Rio Petorca- Rio La Ligua,Valparaíso,Petorca,Humedal no asociado a límite urbano,223.176487406,2232133.81582,HUR-05-01,85218,05,398.8,4.22,215.0,43.1
Rio Petorca- Rio La Ligua,Valparaíso,Petorca,Humedal no asociado a límite urbano,298.122309796,2980871.59102,HUR-05-01,85219,05,363.9,3.84,206.8,44.58
Rio Petorca- Rio La Ligua,Valparaíso,La Ligua,Humedal asociado a límite urbano,1079.45787043,10797598.7118,HUR-05-01,85220,05,397.2,4.51,188.8,37.97
Rio Petorca- Rio La Ligua,Valparaíso,Cabildo,Humedal asociado a límite urbano,135.174825226,1351962.23843,HUR-05-01,85221,05,346.2,3.88,194.2,43.52
Rio Petorca- Rio La Ligua,Valparaíso,Petorca,Humedal asociado a límite urbano,237.422287389,2374557.46178,HUR-05-01,85222,05,346.2,3.88,194.2,43.52
Rio Petorca- Rio La Ligua,Valparaíso,Petorca,Humedal asociado a límite urbano,661.677340105,6617032.73797,HUR-05-01,85223,05,374.7,4.06,222.3,46.83
Sist. Rio Aconcagua y trib,Valparaíso,Putaendo,Humedal no asociado a límite urbano,95.6385252688,956038.861369,HUR-05-02,85224,05,265.0,2.6,193.0,52.87
Sist. Rio Aconcagua y trib,Valparaíso,Putaendo,Humedal no asociado a límite urbano,120.154850154,1201237.08517,HUR-05-02,85225,05,269.1,2.79,193.0,52.29
Sist. Rio Aconcagua y trib,Valparaíso,San Esteban,Humedal no asociado a límite urbano,62.4765669203,624482.375052,HUR-05-02,85226,05,319.0,3.21,235.2,56.13
Sist. Rio Aconcagua y trib,Valparaíso,San Felipe,Humedal asociado a límite urbano,66.5050542609,664958.212866,HUR-05-02,85227,05,278.2,3.35,183.8,48.6
Sist. Rio Aconcagua y trib,Valparaíso,Putaendo,Humedal asociado a límite urbano,1121.47207439,11212882.7413,HUR-05-02,85228,05,273.0,3.2,183.8,49.28
Sist. Rio Aconcagua y trib,Valparaíso,San Felipe,Humedal no asociado a límite urbano,62.0059779828,619971.76385,HUR-05-02,85229,05,278.2,3.35,183.8,48.6
Sist. Rio Aconcagua y trib,Valparaíso,Putaendo,Humedal no asociado a límite urbano,184.898200537,1848718.46698,HUR-05-02,85230,05,273.0,3.2,183.8,49.28
Sist. Rio Aconcagua y trib,Valparaíso,Putaendo,Humedal no asociado a límite urbano,0.452270779001,4522.05510549,HUR-05-02,85231,05,224.6,2.59,165.9,51.11
Sist. Rio Aconcagua y trib,Valparaíso,Putaendo,Humedal no asociado a límite urbano,0.694566171281,6944.64232196,HUR-05-02,85232,05,224.6,2.59,165.9,51.11
Sist. Rio Aconcagua y trib,Valparaíso,Putaendo,Humedal no asociado a límite urbano,0.492381211706,4923.05679756,HUR-05-02,85233,05,224.6,2.59,165.9,51.11
Sist. Rio Aconcagua y trib,Valparaíso,Putaendo,Humedal no asociado a límite urbano,0.0588683523432,588.600277655,HUR-05-02,85234,05,224.6,2.59,165.9,51.11
Sist. Rio Aconcagua y trib,Valparaíso,Putaendo,Humedal no asociado a límite urbano,0.0483581778462,483.512863795,HUR-05-02,85235,05,273.0,3.2,183.8,49.28
Sist. Rio Aconcagua y trib,Valparaíso,Putaendo,Humedal no asociado a límite urbano,0.0167777044613,167.753405335,HUR-05-02,85236,05,273.0,3.2,183.8,49.28
Sist. Rio Aconcagua y trib,Valparaíso,Putaendo,Humedal no asociado a límite urbano,3.50967270243,35091.8903762,HUR-05-02,85237,05,273.0,3.2,183.8,49.28
Sist. Rio Aconcagua y trib,Valparaíso,Putaendo,Humedal no asociado a límite urbano,3.67466318529,36742.1359762,HUR-05-02,85238,05,273.0,3.2,183.8,49.28
Sist. Rio Aconcagua y trib,Valparaíso,Putaendo,Humedal no asociado a límite urbano,0.185311616261,1852.89133466,HUR-05-02,85239,05,273.0,3.2,183.8,49.28
Sist. Rio Aconcagua y trib,Valparaíso,Putaendo,Humedal no asociado a límite urbano,0.0281381771866,281.344994421,HUR-05-02,85240,05,273.0,3.2,183.8,49.28
Sist. Rio Aconcagua y trib,Valparaíso,Putaendo,Humedal no asociado a límite urbano,0.138376575448,1383.56257196,HUR-05-02,85241,05,273.0,3.2,183.8,49.28
Sist. Rio Aconcagua y trib,Valparaíso,San Felipe,Humedal no asociado a límite urbano,39.9541742784,399503.927476,HUR-05-02,85242,05,278.2,3.35,183.8,48.6
Sist. Rio Aconcagua y trib,Valparaíso,Putaendo,Humedal no asociado a límite urbano,28.3440277663,283407.853133,HUR-05-02,85243,05,273.0,3.2,183.8,49.28
Sist. Rio Aconcagua y trib,Valparaíso,San Esteban,Humedal asociado a límite urbano,55.2142896526,551978.617425,HUR-05-02,85244,05,395.8,4.02,243.9,49.19
Sist. Rio Aconcagua y trib,Valparaíso,San Esteban,Humedal asociado a límite urbano,30.86521771,308573.905845,HUR-05-02,85245,05,169.3,1.83,127.4,47.31
Sist. Rio Aconcagua y trib,Valparaíso,San Felipe,Humedal asociado a límite urbano,82.9890190737,829773.229974,HUR-05-02,85246,05,278.2,3.35,183.8,48.6
Sist. Rio Aconcagua y trib,Valparaíso,San Felipe,Humedal asociado a límite urbano,27.992993519,279887.686434,HUR-05-02,85247,05,278.2,3.35,183.8,48.6
Sist. Rio Aconcagua y trib,Valparaíso,Panquehue,Humedal asociado a límite urbano,105.048843476,1050351.44689,HUR-05-02,85248,05,278.2,3.35,183.8,48.6
Sist. Rio Aconcagua y trib,Valparaíso,Santa María,Humedal asociado a límite urbano,89.5128323236,894931.008323,HUR-05-02,85249,05,222.4,2.63,153.5,47.61
Sist. Rio Aconcagua y trib,Valparaíso,San Esteban,Humedal no asociado a límite urbano,22.1622882898,221520.134225,HUR-05-02,85250,05,220.5,2.28,213.1,66.48
Sist. Rio Aconcagua y trib,Valparaíso,Calera,Humedal asociado a límite urbano,5.89341672675,58949.4751335,HUR-05-02,85251,05,362.9,4.38,196.7,42.49
Sist. Rio Aconcagua y trib,Valparaíso,Calera,Humedal asociado a límite urbano,4.58499406665,45861.9157807,HUR-05-02,85252,05,362.9,4.38,196.7,42.49
Sist. Rio Aconcagua y trib,Valparaíso,Nogales,Humedal asociado a límite urbano,650.410603823,6505641.82591,HUR-05-02,85253,05,362.9,4.38,196.7,42.49
Sist. Rio Aconcagua y trib,Valparaíso,Nogales,Humedal asociado a límite urbano,23.193590131,231994.457117,HUR-05-02,85254,05,362.9,4.38,196.7,42.49
Sist. Rio Aconcagua y trib,Valparaíso,Nogales,Humedal asociado a límite urbano,0.0220207311124,220.264224887,HUR-05-02,85255,05,362.9,4.38,196.7,42.49
Sist. Rio Aconcagua y trib,Valparaíso,Nogales,Humedal asociado a límite urbano,0.135532087516,1355.66207463,HUR-05-02,85256,05,362.9,4.38,196.7,42.49
Sist. Rio Aconcagua y trib,Valparaíso,Catemu,Humedal no asociado a límite urbano,207.583452341,2075887.81543,HUR-05-02,85257,05,361.0,4.27,231.4,50.2
Sist. Rio Aconcagua y trib,Valparaíso,Hijuelas,Humedal no asociado a límite urbano,5.42739436524,54277.6685068,HUR-05-02,85258,05,294.7,3.59,200.9,50.9
Sist. Rio Aconcagua y trib,Valparaíso,San Felipe,Humedal no asociado a límite urbano,216.037272303,2160183.141,HUR-05-02,85259,05,268.7,3.16,183.9,49.88
Sist. Rio Aconcagua y trib,Valparaíso,Catemu,Humedal no asociado a límite urbano,53.5542142315,535515.115978,HUR-05-02,85260,05,268.7,3.16,183.9,49.88
Sist. Rio Aconcagua y trib,Valparaíso,Catemu,Humedal no asociado a límite urbano,358.521970607,3585279.84437,HUR-05-02,85261,05,262.3,3.19,181.2,50.02
Sist. Rio Aconcagua y trib,Valparaíso,Catemu,Humedal no asociado a límite urbano,0.0187344695434,187.356579176,HUR-05-02,85262,05,294.7,3.59,200.9,50.9
Sist. Rio Aconcagua y trib,Valparaíso,Catemu,Humedal no asociado a límite urbano,0.0290623533042,290.641797099,HUR-05-02,85263,05,294.7,3.59,200.9,50.9
Sist. Rio Aconcagua y trib,Valparaíso,Catemu,Humedal no asociado a límite urbano,50.8854923758,508888.258212,HUR-05-02,85264,05,294.7,3.59,200.9,50.9
Sist. Rio Aconcagua y trib,Valparaíso,Llaillay,Humedal no asociado a límite urbano,247.800606452,2478137.97861,HUR-05-02,85265,05,294.7,3.59,200.9,50.9
Sist. Rio Aconcagua y trib,Valparaíso,Panquehue,Humedal no asociado a límite urbano,66.6300555998,666230.439185,HUR-05-02,85266,05,278.2,3.35,183.8,48.6
Sist. Rio Aconcagua y trib,Valparaíso,Panquehue,Humedal no asociado a límite urbano,7.04328296496,70426.7890566,HUR-05-02,85267,05,268.7,3.16,183.9,49.88
Sist. Rio Aconcagua y trib,Valparaíso,Panquehue,Humedal no asociado a límite urbano,373.38904761,3733747.33325,HUR-05-02,85268,05,268.7,3.16,183.9,49.88
Sist. Rio Aconcagua y trib,Valparaíso,Los Andes,Humedal no asociado a límite urbano,36.5243871455,365068.378491,HUR-05-02,85269,05,265.7,2.81,254.9,69.71
Sist. Rio Aconcagua y trib,Valparaíso,Los Andes,Humedal no asociado a límite urbano,12.2211827046,122147.132995,HUR-05-02,85270,05,196.9,2.08,239.4,80.63
Sist. Rio Aconcagua y trib,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.369174907764,3690.21298815,HUR-05-02,85271,05,139.6,1.5,147.0,61.34
Sist. Rio Aconcagua y trib,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.127822934275,1277.70854877,HUR-05-02,85272,05,139.6,1.5,147.0,61.34
Sist. Rio Aconcagua y trib,Valparaíso,Calera,Humedal asociado a límite urbano,319.848999638,3199199.65057,HUR-05-02,85273,05,313.4,3.9,182.0,44.02
Sist. Rio Aconcagua y trib,Valparaíso,Hijuelas,Humedal asociado a límite urbano,22.1847174185,221894.007999,HUR-05-02,85274,05,313.4,3.9,182.0,44.02
Sist. Rio Aconcagua y trib,Valparaíso,Hijuelas,Humedal asociado a límite urbano,85.946666145,859638.88051,HUR-05-02,85275,05,313.4,3.9,182.0,44.02
Sist. Rio Aconcagua y trib,Valparaíso,Hijuelas,Humedal asociado a límite urbano,379.37784886,3794255.38718,HUR-05-02,85276,05,308.7,3.79,200.9,49.16
Sist. Rio Aconcagua y trib,Valparaíso,Nogales,Humedal asociado a límite urbano,0.483458684285,4835.84837315,HUR-05-02,85277,05,362.9,4.38,196.7,42.49
Sist. Rio Aconcagua y trib,Valparaíso,Llaillay,Humedal asociado a límite urbano,15.3211590011,153223.178401,HUR-05-02,85278,05,294.7,3.59,200.9,50.9
Sist. Rio Aconcagua y trib,Valparaíso,Llaillay,Humedal asociado a límite urbano,0.294633666988,2946.6426977,HUR-05-02,85279,05,308.7,3.79,200.9,49.16
Sist. Rio Aconcagua y trib,Valparaíso,Llaillay,Humedal asociado a límite urbano,23.1220855158,231242.249231,HUR-05-02,85280,05,308.7,3.79,200.9,49.16
Sist. Rio Aconcagua y trib,Valparaíso,Hijuelas,Humedal no asociado a límite urbano,0.846774697142,8468.32502752,HUR-05-02,85281,05,294.7,3.59,200.9,50.9
Sist. Rio Aconcagua y trib,Valparaíso,San Esteban,Humedal no asociado a límite urbano,61.4817020734,614567.112653,HUR-05-02,85282,05,150.0,1.58,147.0,58.8
Sist. Rio Aconcagua y trib,Valparaíso,Los Andes,Humedal asociado a límite urbano,63.1837908003,631688.333849,HUR-05-02,85283,05,222.4,2.63,153.5,47.61
